date_id,forward_returns,AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15
4044,-0.0027199254495755,1.7439966201782227,5.141156196594238,2.281278133392334,3.724451780319214,1.6803864240646362,1.7650659084320068,2.660550594329834,2.6828646659851074,0.05376920849084854,1.643924355506897,3.895901918411255,4.2144999504089355,4.210233688354492,2.2253060340881348,0.0,1.994746446609497
4045,-0.0039741292216528,2.3575899600982666,3.7624268531799316,3.2640371322631836,3.122103452682495,1.043355941772461,0.0,2.9763779640197754,1.6760671138763428,0.13078978657722473,2.7149100303649902,3.342175006866455,3.7488975524902344,3.1555867195129395,3.857736349105835,0.0,2.2734923362731934
4046,0.0038335158668978,3.1702446937561035,4.474224090576172,3.53782057762146,2.4147450923919678,1.3647477626800537,0.322325736284256,2.8515121936798096,2.436629056930542,0.0,2.233795166015625,3.0572867393493652,3.3797004222869873,3.622224807739258,2.456115245819092,0.0,2.1068148612976074
4047,-0.018237082063116,1.9692604541778564,4.351617813110352,2.850616693496704,1.8558400869369507,1.5905489921569824,2.351783514022827,2.3036789894104004,2.9436285495758057,0.27184349298477173,2.7518458366394043,3.855362892150879,3.4439027309417725,3.4507315158843994,1.5791109800338745,0.0,3.3801429271698
4048,0.0035722791353143,4.063586235046387,5.885394096374512,3.305809259414673,4.250970840454102,1.3967299461364746,0.0,4.237782955169678,3.702103614807129,0.0,2.2039895057678223,2.7040557861328125,3.701052188873291,5.174795150756836,3.001443386077881,0.0,1.4962643384933472
4049,0.0010283183861137,1.8334405422210693,4.2945661544799805,2.741939067840576,2.276871681213379,1.370108723640442,0.8503004908561707,3.32452654838562,3.753234386444092,0.6930397748947144,4.571680545806885,3.322455406188965,4.988940715789795,4.926565647125244,1.999755859375,0.0,3.8629705905914307
4050,0.0008692215807222,1.9043303728103638,5.024824142456055,2.9554171562194824,2.371649980545044,1.8940699100494385,1.603731632232666,2.985635280609131,4.277403831481934,0.10951908677816391,3.538877010345459,3.2565011978149414,4.48813009262085,5.406486511230469,1.4545749425888062,0.0,3.2116127014160156
4051,0.0055266066582833,2.179391384124756,4.814940452575684,3.13476824760437,3.3186957836151123,1.7943683862686157,0.0,3.6623830795288086,3.633436441421509,0.20092901587486267,3.8381237983703613,2.80302357673645,4.762252330780029,5.374473571777344,3.164889335632324,0.0,2.3136613368988037
4052,0.0092650753940224,0.9604282379150391,3.7755215167999268,2.3957443237304688,2.610908269882202,1.2560937404632568,0.7770352959632874,2.7702109813690186,3.196798801422119,0.36496615409851074,3.9111266136169434,3.404062032699585,5.328612804412842,3.7273902893066406,2.3070926666259766,0.0,3.5455286502838135
4053,-0.0007779679149603,1.999468207359314,3.7789604663848877,2.2203426361083984,2.6048593521118164,0.5571575164794922,2.909428119659424,3.258246898651123,2.181652307510376,0.6540347933769226,4.189863204956055,4.937155246734619,3.3877334594726562,3.6058645248413086,3.6537864208221436,0.0,5.206559658050537
4054,-0.0073185923444056,3.589311361312866,4.731202125549316,1.7009575366973877,3.388066291809082,0.18604537844657898,4.178013801574707,3.9999704360961914,1.691547155380249,0.3635540306568146,2.9154341220855713,5.5174102783203125,1.9500712156295776,3.817023754119873,4.633094787597656,0.0,4.520037651062012
4055,0.0069803921225557,3.4371235370635986,4.2861738204956055,1.7266894578933716,3.2358429431915283,0.4509943723678589,3.5752170085906982,3.5537402629852295,1.6388851404190063,0.0,2.175381660461426,4.776340007781982,2.414827346801758,3.749894142150879,3.4983551502227783,0.0,4.935006618499756
4056,-0.0116052652013493,6.079923629760742,6.30568790435791,2.1158230304718018,5.97831916809082,1.6659801006317139,4.126669406890869,5.18951940536499,2.1145193576812744,0.13954442739486694,2.642139196395874,6.761471748352051,4.689616680145264,2.7680861949920654,6.710702896118164,0.0,1.922834873199463
4057,-0.0049645390363936,6.885615348815918,6.435616493225098,4.424713611602783,5.33527135848999,2.0245871543884277,1.4269139766693115,5.324682235717773,1.9714356660842896,0.0,2.674978017807007,5.689209938049316,4.154002666473389,3.6224465370178223,7.841413974761963,0.0,1.6161221265792847
4058,0.0026134473901753,5.620761871337891,5.76059627532959,3.1889309883117676,4.1135993003845215,2.1586570739746094,1.7998864650726318,4.347263813018799,3.0006184577941895,0.0,2.5970067977905273,4.324953556060791,3.5143938064575195,3.1721694469451904,3.3835806846618652,0.0,1.267937421798706
4059,-0.0088467614678112,2.910202741622925,4.118252277374268,2.6507809162139893,2.444668769836426,2.1628668308258057,2.3627357482910156,2.5924479961395264,3.2685868740081787,0.0,3.836383104324341,4.053397178649902,3.15374755859375,3.0959854125976562,0.9504349231719971,0.0,2.944143056869507
4060,0.0090851132193254,3.6035003662109375,3.978516101837158,3.126213788986206,3.744457721710205,1.7211792469024658,0.24149444699287415,3.867276191711426,2.799489736557007,0.0,3.8537349700927734,3.1279189586639404,3.564713716506958,3.4107282161712646,2.7831203937530518,0.0,1.7051541805267334
4061,-0.0016585057750294,3.0326972007751465,4.144908905029297,3.136981248855591,2.5167365074157715,2.332564115524292,2.235062599182129,2.9516522884368896,3.325639486312866,0.0,4.702354431152344,4.250804424285889,3.4358832836151123,3.5608327388763428,1.6140530109405518,0.0,2.8658387660980225
4062,0.0018194762420038,2.659248113632202,3.5283637046813965,3.480149030685425,2.568892478942871,1.7422930002212524,0.65193772315979,2.8792643547058105,2.2803149223327637,0.0,4.063578128814697,3.6443493366241455,3.496541738510132,3.0048091411590576,2.8613853454589844,0.0,2.230299949645996
4063,-0.0018161717606338,2.626405954360962,3.7504827976226807,2.998349189758301,2.884373188018799,1.854090690612793,1.0317981243133545,3.275705337524414,2.818983793258667,0.0,4.506558418273926,3.6254117488861084,3.944394111633301,3.3976802825927734,2.334108829498291,0.0,2.176379442214966
4064,0.0106004271678373,3.5390853881835938,4.589287757873535,3.3328776359558105,2.514514207839966,2.0674972534179688,0.9345796704292297,2.8051037788391113,2.842015504837036,0.0,2.5359199047088623,3.230618953704834,2.907158374786377,3.14697527885437,1.7280540466308594,0.0,1.3871352672576904
4065,0.0035225049131522,1.827881932258606,3.0970351696014404,2.765878915786743,1.643686294555664,1.7636425495147705,1.4480106830596924,2.3914239406585693,2.449653387069702,0.20115908980369568,5.5236124992370605,4.5015692710876465,4.254251480102539,2.3703742027282715,2.830524444580078,0.0,2.985323667526245
4066,0.0074882994636589,1.844658613204956,3.8677566051483154,2.972666025161743,2.1767454147338867,2.160060405731201,1.2797150611877441,1.9193650484085083,2.539379358291626,0.0,3.587444305419922,4.051751136779785,3.744781732559204,2.16455078125,1.9935882091522217,0.0,1.4464761018753052
4067,-0.0027098172226645,0.6816161870956421,3.2142179012298584,2.664907217025757,2.290001392364502,2.419999122619629,1.6939144134521484,1.0610547065734863,1.7540804147720337,0.0,4.006219863891602,4.767297267913818,4.206514358520508,2.59348201751709,1.8914437294006348,0.0,2.0448923110961914
4068,-0.0024842792227752,1.3202400207519531,3.139814853668213,2.1530420780181885,3.6200311183929443,2.2270166873931885,1.2069056034088135,1.9243203401565552,1.8923765420913696,0.0,3.7704343795776367,4.054874420166016,3.8260297775268555,3.5672948360443115,1.6257357597351074,0.0,2.043517589569092
4069,0.0060705113599046,2.167468309402466,3.7108445167541504,1.4732437133789062,4.807093143463135,2.9347469806671143,0.9444583058357239,2.8992819786071777,2.594381332397461,0.0,4.634730339050293,3.977424144744873,4.602662086486816,4.833966255187988,1.256911277770996,0.0,1.6006678342819214
4070,-0.0014697918799478,1.4782085418701172,2.9147024154663086,1.8433955907821655,3.4553282260894775,2.8252432346343994,1.771047830581665,2.2909200191497803,2.0144293308258057,0.0,5.862185478210449,4.916611194610596,4.719058036804199,4.320000171661377,1.7566070556640625,0.0,3.3790793418884277
4071,0.0025565540900167,2.257424831390381,3.7108023166656494,2.509352445602417,4.38329553604126,2.8280599117279053,0.2500697374343872,2.6035895347595215,1.9865328073501587,0.0,3.866023063659668,3.7349181175231934,4.288853168487549,5.169975280761719,1.9907689094543457,0.0,1.9021140336990356
4072,0.0003863688330947,2.503390073776245,3.2053980827331543,2.098092794418335,2.911317825317383,1.9449422359466553,3.1873061656951904,2.795682668685913,1.3487344980239868,0.0,5.277897357940674,5.697931289672852,2.7095441818237305,4.764415264129639,3.651466131210327,0.0,5.338221549987793
4073,-0.0095010041162911,4.220942974090576,4.215147018432617,1.5134602785110474,3.0935099124908447,1.961537480354309,4.87479829788208,3.3653054237365723,1.5317580699920654,0.0,3.810267448425293,5.9245476722717285,1.5349901914596558,4.1706767082214355,3.68711256980896,0.0,4.555222511291504
4074,0.0088902752265294,5.377359390258789,4.128870010375977,2.208919048309326,4.671311855316162,1.9421846866607666,2.548903703689575,4.585869789123535,1.4300822019577026,0.0,3.4784507751464844,4.535961627960205,1.4521558284759521,5.667659282684326,4.110130786895752,0.0,4.3755669593811035
4075,-7.72976366872e-05,6.926578044891357,6.311374664306641,0.500747799873352,5.624117851257324,3.3013970851898193,7.470598220825195,5.936206817626953,2.467952251434326,0.0,5.876664638519287,8.83009147644043,4.369336128234863,3.2469241619110107,6.581721782684326,0.0,2.954519748687744
4076,-0.0046382189513043,7.359076499938965,5.73835563659668,1.8669164180755615,6.897912979125977,3.4033403396606445,3.9597954750061035,6.280089855194092,1.9891542196273804,0.0,4.84229850769043,6.964812755584717,3.8717892169952393,4.1189188957214355,8.258829116821289,0.0,2.0256636142730713
4077,-0.004582168327863,5.934514045715332,5.54395866394043,1.833960771560669,5.692206859588623,2.9608592987060547,2.4025464057922363,5.043834686279297,3.04400372505188,0.0,3.586179256439209,4.551548480987549,3.4013023376464844,4.851513385772705,3.164440870285034,0.0,1.2285230159759521
4078,-0.0015604276037869,4.207179069519043,4.735444068908691,2.039893865585327,4.977957248687744,2.6047019958496094,0.907386839389801,3.9575419425964355,2.866663932800293,0.0,3.4629788398742676,3.523606061935425,3.3728904724121094,5.179621696472168,1.4695476293563843,0.0,1.3929312229156494
4079,0.0021098695131711,4.051171779632568,4.782812118530273,2.8198795318603516,3.985438108444214,1.9941656589508057,0.4645238518714905,3.433471202850342,2.8405473232269287,0.0,2.704009771347046,3.311417818069458,3.243870496749878,4.744607925415039,1.951754093170166,0.0,1.9184683561325073
4080,-0.0067061758849414,3.1238908767700195,3.7664847373962402,3.185621738433838,2.0903127193450928,1.8225655555725098,1.2788174152374268,2.7705016136169434,2.603163480758667,0.0,3.928290367126465,3.497555732727051,3.661905288696289,3.8923065662384033,1.6972813606262207,0.0,2.38999342918396
4081,0.0094991364603038,4.061034202575684,4.865283012390137,3.0166797637939453,2.156362295150757,1.7739185094833374,1.2406387329101562,2.5930874347686768,2.882950782775879,0.0,2.061201333999634,3.4635097980499268,2.5488061904907227,3.242953062057495,1.608985185623169,0.0,1.9424980878829956
4082,0.0018663970869186,2.0738625526428223,3.215512752532959,3.0961666107177734,1.0084244012832642,1.4295172691345215,1.3700006008148193,2.1682755947113037,2.2454216480255127,0.0,4.537234306335449,4.0684404373168945,4.042639255523682,2.5148544311523438,2.6257317066192627,0.0,2.8579869270324707
4083,0.0104789256655697,2.2982358932495117,3.371852159500122,3.291243076324463,1.660230278968811,1.509040355682373,0.8509730696678162,1.8819403648376465,1.6831573247909546,0.0,3.4205527305603027,4.042296409606934,3.390439987182617,1.9428259134292603,2.855980634689331,0.0,1.96430504322052
4084,0.0044553694778106,1.8139030933380127,4.136940956115723,2.7169995307922363,1.9561935663223267,2.536670207977295,2.597494125366211,1.2592730522155762,2.1919944286346436,0.0,2.887997627258301,4.716283798217773,3.5320043563842773,2.534646511077881,1.3779027462005615,0.0,1.8389278650283813
4085,0.0020648516487924,1.894397258758545,4.276710510253906,2.028886079788208,2.9501326084136963,2.5274906158447266,2.326124906539917,1.633673906326294,2.4785027503967285,0.0,2.4498374462127686,4.46068000793457,3.5786426067352295,2.6255760192871094,1.260146975517273,0.0,1.8905258178710938
4086,0.0008351786576594,1.4281264543533325,3.1502068042755127,1.7935519218444824,2.984110116958618,1.5023629665374756,1.493645191192627,2.2944676876068115,1.7754594087600708,0.0,4.136590003967285,4.460608959197998,4.0665130615234375,2.556429147720337,2.85101056098938,0.0,2.3257179260253906
4087,-0.0016077170248489,2.5494606494903564,4.464800834655762,1.906675100326538,3.299718141555786,1.887730598449707,1.7579474449157715,1.9891326427459717,2.229356288909912,0.0,2.208202600479126,4.147174835205078,3.215418815612793,3.7502193450927734,1.5475356578826904,0.15745191276073456,1.2554746866226196
4088,-0.0062878613463048,2.1174168586730957,2.962491035461426,2.42012357711792,2.934483528137207,1.4374467134475708,0.23065784573554993,2.017277717590332,1.1521433591842651,0.0,3.718785524368286,4.180685043334961,3.591487407684326,2.853494882583618,3.641550302505493,0.0,2.00982666015625
4089,0.0060961493508628,3.9701168537139893,4.721363067626953,2.304661512374878,4.256261825561523,1.8441766500473022,0.18055415153503418,3.0208017826080322,2.6655352115631104,0.0,2.4306342601776123,3.4223101139068604,3.220454454421997,4.3236870765686035,1.678464412689209,0.0,1.1522730588912964
4090,-0.0020708698063685,2.3782572746276855,4.5097198486328125,2.1387548446655273,3.5454845428466797,2.484649896621704,2.334669589996338,1.7557728290557861,2.966167688369751,0.0,3.3333523273468018,5.030340671539307,3.5983498096466064,3.6605396270751953,0.6424083709716797,0.0,3.1983563899993896
4091,0.0007685804921377,2.196201801300049,3.9402241706848145,2.314239263534546,3.141791343688965,1.8868252038955688,0.0,2.116527795791626,1.9258531332015991,0.0,2.3226170539855957,3.122016191482544,3.4386777877807617,4.172945976257324,1.416229486465454,0.0,1.7094368934631348
4092,-0.0014591813595494,1.7957919836044312,3.1938045024871826,2.692812204360962,2.0454680919647217,1.7125885486602783,0.19725340604782104,1.9773998260498047,1.5618298053741455,0.0,3.496504545211792,3.4250996112823486,3.6561484336853027,3.84763240814209,1.8080687522888184,0.0,2.6260931491851807
4093,-0.00615289948397,3.322265148162842,4.35465145111084,2.6089329719543457,2.845792770385742,1.570414423942566,0.4792063236236572,2.4792966842651367,2.067863702774048,0.0,2.2884364128112793,3.1690094470977783,2.6023616790771484,4.4314284324646,1.4958466291427612,0.0,1.136628270149231
4094,0.0062683794097493,3.30497670173645,4.2748308181762695,3.0785911083221436,3.2481184005737305,1.5192956924438477,0.0,3.0241575241088867,2.5780210494995117,0.0,3.29219651222229,2.8878049850463867,3.563810110092163,5.1834611892700195,2.0949370861053467,0.0,2.0737359523773193
4095,-0.0017688225083167,3.560387372970581,5.229849815368652,2.5795376300811768,2.8563461303710938,1.9418591260910034,3.791241407394409,2.6612274646759033,3.5592005252838135,0.4851592481136322,3.752593755722046,5.587342739105225,2.8124613761901855,4.492922306060791,1.5788354873657227,0.0,5.561633110046387
4096,0.0002311247260078,5.2688140869140625,4.613689422607422,3.0556910037994385,2.6574177742004395,0.32354849576950073,1.7740683555603027,4.457326889038086,1.4370789527893066,0.0,3.297687292098999,4.717923641204834,1.398896336555481,3.890545606613159,5.3550639152526855,0.0,4.67316198348999
4097,-0.0007702379533778,4.462552070617676,4.553491592407227,2.635047674179077,2.0979957580566406,0.26680880784988403,2.915407180786133,3.8160369396209717,1.5546507835388184,0.0,3.310629367828369,5.127913475036621,1.5939435958862305,3.5969839096069336,4.293263912200928,0.0,4.847102642059326
4098,0.0063979032966821,6.635399341583252,6.21400260925293,3.8985774517059326,3.3367130756378174,1.554596185684204,2.8205647468566895,4.4919586181640625,1.7762494087219238,0.0,3.4469316005706787,6.615856647491455,3.563687801361084,2.4325554370880127,7.241443634033203,0.0,1.7875699996948242
4099,0.0034466911717239,5.936633110046387,6.557023048400879,2.5185773372650146,4.486885070800781,1.8138813972473145,4.080374240875244,3.7503738403320312,2.251368522644043,0.06168576329946518,2.5292630195617676,7.032473564147949,4.107709884643555,2.725022554397583,5.02002477645874,0.0,1.5772048234939575
4100,-0.0010686206682732,5.502044200897217,5.6485595703125,1.9862258434295654,5.475881576538086,2.4224023818969727,3.080000162124634,3.806666135787964,1.920986533164978,0.4472046196460724,3.984469413757324,7.1093292236328125,5.212193012237549,2.597327470779419,5.4419474601745605,0.0,0.9915247559547424
4101,-0.0101627569735226,3.456221342086792,4.39154052734375,2.1492063999176025,4.2529730796813965,1.7826486825942993,0.7750739455223083,2.5406646728515625,2.1381707191467285,0.0,2.9304182529449463,4.2658562660217285,3.6975605487823486,4.322015285491943,2.209196090698242,0.0,1.6286354064941406
4102,0.0015439246666506,4.621306419372559,5.013006210327148,3.026484966278076,4.953704357147217,2.1734213829040527,0.0,4.1607842445373535,2.8490750789642334,0.0,3.6184263229370117,3.4888854026794434,3.407576322555542,5.465214252471924,2.4785261154174805,0.0,1.4838719367980957
4103,-0.0084784954529377,3.2631924152374268,3.7974138259887695,2.987814426422119,3.4976890087127686,2.127654552459717,1.2627074718475342,3.0266263484954834,2.4712395668029785,0.0,4.989631175994873,4.385607719421387,3.6567020416259766,4.582866668701172,2.3289103507995605,0.0,2.628798246383667
4104,0.001865671654067,4.951541900634766,5.392609596252441,3.194753408432007,4.943875312805176,2.093188762664795,0.21037974953651428,4.190524101257324,3.5150578022003174,0.0,3.5839178562164307,3.583879232406616,3.17995285987854,5.588565349578857,2.424572229385376,0.0,1.6727219820022583
4105,-0.0013190564674882,3.7854270935058594,4.656427383422852,2.771301746368408,3.237743616104126,2.1014504432678223,2.2298502922058105,2.8609561920166016,3.8318185806274414,0.0,4.4175944328308105,4.6678643226623535,3.0347702503204346,3.664414167404175,1.1761890649795532,0.0,3.176297664642334
4106,-0.0003884701790134,3.5156567096710205,4.361296653747559,2.885143756866455,2.9609813690185547,1.7278671264648438,1.1588070392608643,3.2333085536956787,3.218844413757324,0.0,3.72432279586792,3.528250217437744,3.028621196746826,3.5654537677764893,1.7829980850219727,0.0,1.841158390045166
4107,0.0158557438128459,3.4387142658233643,3.7071874141693115,3.387270212173462,2.2542686462402344,1.3394073247909546,0.8710617423057556,2.904491901397705,2.6046183109283447,0.0,4.621387481689453,4.021002769470215,3.2618658542633057,3.2038991451263428,2.8765904903411865,0.0,2.5339019298553467
4108,0.0019127773377671,2.713350772857666,5.099279403686523,3.005098581314087,2.883540391921997,3.291733741760254,3.316025495529175,2.2864460945129395,4.041260719299316,0.0,4.456556797027588,5.3902130126953125,4.280202865600586,3.4375898838043213,1.2084254026412964,0.0,3.10955810546875
4109,0.0013745704009549,1.890906572341919,3.5041873455047607,2.7940447330474854,3.0740206241607666,2.1025147438049316,0.3509094715118408,2.4437828063964844,2.224893093109131,0.0,4.511209487915039,4.200135231018066,4.530401229858398,3.037609100341797,3.113485097885132,0.0,2.283817768096924
4110,0.0001525204553118,2.669468879699707,3.89799165725708,2.647810459136963,3.55607533454895,2.0835182666778564,0.2785738706588745,2.7813658714294434,2.595525026321411,0.16748034954071045,4.6295976638793945,4.246760845184326,4.57664155960083,3.2918803691864014,2.5509607791900635,0.0,2.1895580291748047
4111,-0.0018299657001039,2.839489459991455,3.4963836669921875,2.738590717315674,3.127443313598633,2.2651381492614746,0.8421611189842224,2.2220299243927,2.2836687564849854,0.2808486223220825,5.135417461395264,4.763522148132324,3.9875307083129883,2.9979939460754395,2.009464979171753,0.0,2.3444602489471436
4112,-0.004124971326581,2.501453161239624,4.198002815246582,1.4272726774215698,4.137386322021484,2.851480722427368,0.0,2.517362117767334,2.5275356769561768,0.5879738330841064,3.9051623344421387,3.8493010997772217,5.227240085601807,4.673051834106445,0.9857990741729736,0.0,2.5204763412475586
4113,0.000230114209065,3.3479788303375244,4.494414329528809,1.3498890399932861,4.376837730407715,2.700261354446411,0.3527894616127014,3.1810266971588135,3.0953710079193115,0.47457459568977356,4.208329200744629,3.77394962310791,4.662049770355225,4.6871466636657715,0.427730530500412,0.0,1.8430250883102417
4114,0.0048312884029546,2.740074634552002,3.2571487426757812,1.8076056241989136,3.5625929832458496,1.3900172710418701,2.064195156097412,3.1502702236175537,2.090874671936035,0.24186652898788452,5.799036026000977,5.621762275695801,2.9929511547088623,3.4531593322753906,2.8150336742401123,0.12233595550060272,5.7269697189331055
4115,0.0033580096380865,4.749462604522705,4.127009868621826,2.5282373428344727,2.5982720851898193,1.3069044351577759,3.1010947227478027,3.4372127056121826,1.8747698068618774,0.0,3.74015212059021,5.142127513885498,1.5094718933105469,2.8108434677124023,3.143580198287964,0.0,4.515426158905029
4116,-0.0081387389561353,3.864729642868042,3.8125524520874023,2.2437586784362793,2.7484025955200195,1.7732645273208618,4.115163803100586,2.9063069820404053,1.304709553718567,0.0,5.490392684936523,7.085161209106445,2.444355010986328,3.058427333831787,4.509664058685303,0.0,5.590001106262207
4117,0.0075153375279317,5.789450168609619,5.955779075622559,2.050438404083252,4.011608123779297,2.1173665523529053,1.5869336128234863,4.04448127746582,2.6102728843688965,0.0,2.3294520378112793,4.472144603729248,3.128392457962036,3.7932307720184326,2.067936897277832,0.0,1.4786192178726196
4118,-0.0037296392114252,6.014413833618164,5.5902252197265625,2.0556118488311768,4.632823467254639,2.210639476776123,4.068117141723633,4.456720352172852,1.7253023386001587,0.13148847222328186,4.770584583282471,7.750888824462891,4.2494354248046875,1.7998749017715454,5.9638895988464355,0.0,2.515908718109131
4119,0.0035908013774348,4.955410003662109,5.297116279602051,2.377514600753784,3.7853946685791016,2.090944290161133,1.0183184146881104,3.529883861541748,2.618040084838867,0.0,2.621478319168091,4.20865535736084,3.545647382736206,3.053680419921875,2.2406911849975586,0.0,1.2205936908721924
4120,0.0088306943331404,2.3157365322113037,3.2124743461608887,2.483294725418091,2.279437780380249,1.9277942180633545,0.9472480416297913,1.9397996664047241,1.8675254583358765,0.19114390015602112,4.682239055633545,4.786891937255859,4.011477470397949,2.6015377044677734,2.623438835144043,0.0,3.435271978378296
4121,-0.0012073649338912,1.9338191747665405,4.508447647094727,1.3552899360656738,3.4430878162384033,2.774730682373047,2.5093071460723877,1.7491368055343628,3.1947755813598633,0.37267830967903137,3.576296091079712,5.129821300506592,4.37615966796875,2.9050333499908447,0.4398992955684662,0.0,2.9337360858917236
4122,0.0019643396382416,1.5356303453445435,3.0625219345092773,1.7960913181304932,3.1956114768981934,1.7256386280059814,0.2345290184020996,2.091731548309326,1.435617208480835,0.5838348865509033,3.899244785308838,4.3574371337890625,4.406041145324707,2.571840524673462,3.0782666206359863,0.0,3.031863212585449
4123,-0.0005278238881368,2.2940804958343506,2.954411506652832,2.159268617630005,2.1221041679382324,1.3696693181991577,1.1132547855377197,1.6427417993545532,1.3580236434936523,0.8875782489776611,3.405465841293335,4.146369934082031,3.327875852584839,1.6269525289535522,1.8032467365264893,0.0,2.047576665878296
4124,-0.0120709166063668,2.42329478263855,3.457937717437744,2.2447125911712646,3.427680730819702,2.209174156188965,0.22378596663475037,1.8538188934326172,1.694838523864746,0.3678511381149292,3.1662580966949463,4.055717468261719,4.084983825683594,2.9847586154937744,1.4435160160064697,0.0,2.8575055599212646
4125,-0.0130584192472993,4.147787094116211,4.727190017700195,2.1807942390441895,4.148688793182373,2.2379250526428223,0.0,3.3518946170806885,2.5551018714904785,0.11451176553964615,2.6049418449401855,3.1124625205993652,3.7737443447113037,4.247364044189453,1.4193356037139893,0.0,1.683440923690796
4126,0.0020117610223584,4.27783727645874,3.9465718269348145,2.6875741481781006,3.659015655517578,2.14528489112854,0.0,4.07741641998291,2.4725706577301025,0.37468528747558594,4.615290641784668,3.284496307373047,4.000779151916504,3.6749441623687744,2.814331293106079,0.0,2.411756753921509
4127,-0.0014671813937651,3.620438575744629,3.763554811477661,2.9305286407470703,1.9808775186538696,2.5590362548828125,0.3715401291847229,3.1219449043273926,2.6076724529266357,0.6755218505859375,4.94822883605957,3.5130980014801025,3.986056327819824,3.545841932296753,1.401645302772522,0.0,2.531033515930176
4128,-0.0190240507993291,3.0684618949890137,3.5854244232177734,2.7319467067718506,2.3182883262634277,2.9993338584899902,0.7298502326011658,2.62423038482666,2.4916419982910156,0.24127522110939026,5.181981086730957,4.093156814575195,3.9045591354370117,3.1530704498291016,1.3969409465789795,0.0,2.4399960041046143
4129,-0.0050453290490333,5.009561538696289,5.465839385986328,2.6561648845672607,4.106046199798584,3.167769193649292,0.0,4.14226770401001,3.557709217071533,0.0,3.6960787773132324,3.1875531673431396,3.346902370452881,4.357517719268799,1.708730697631836,0.0,0.9390994906425476
4130,0.0070517390686855,3.632673740386963,5.246550559997559,2.903589963912964,2.615579843521118,3.1736230850219727,0.2586817145347595,3.280082941055298,3.822594404220581,0.0,3.851893901824951,3.484365940093994,3.627725124359131,3.733952522277832,1.5756993293762207,0.0,2.178933620452881
4131,-0.0076317859045795,2.3578603267669678,4.771664619445801,2.563101291656494,2.3907551765441895,3.659836769104004,0.7710147500038147,2.822622776031494,3.869575023651123,0.1955122947692871,4.675823211669922,3.8028392791748047,4.69407320022583,3.7186219692230225,1.1794594526290894,0.0,2.5501174926757812
4132,-0.0076111948485794,3.4269614219665527,4.665450096130371,3.3718080520629883,2.9809701442718506,3.361931085586548,0.0,3.6679611206054688,3.1424639225006104,0.0,4.295296669006348,3.087106943130493,3.764246702194214,3.6934332847595215,2.9050753116607666,0.0,1.3318754434585571
4133,0.0079891348291261,2.8289506435394287,4.6024580001831055,3.5118889808654785,2.195350170135498,3.931488513946533,0.31199130415916443,2.902421236038208,3.6504619121551514,0.0,4.769176959991455,3.726691722869873,3.886221408843994,3.4229164123535156,1.9307920932769775,0.0,2.6192405223846436
4134,0.0123642703955678,2.5152432918548584,4.205273628234863,3.4816339015960693,2.6410019397735596,3.8687233924865723,0.0,2.7669830322265625,2.987588882446289,0.0,4.426671028137207,3.423295021057129,4.330012798309326,3.0676121711730957,2.63444447517395,0.0,1.9981894493103027
4135,0.0050888593178271,1.1858031749725342,4.592411994934082,3.0508599281311035,1.9314855337142944,5.1341657638549805,1.835892677307129,1.6610244512557983,3.6906585693359375,0.0,5.723567962646484,5.302587509155273,4.732678413391113,3.1199941635131836,1.3041107654571533,0.0,3.319286584854126
4136,-0.0177597756703439,1.0214991569519043,3.9777138233184814,1.4861785173416138,1.8165595531463623,4.697480201721191,3.1881144046783447,1.7715073823928833,2.8278491497039795,0.0,5.126901626586914,5.848579406738281,2.3796732425689697,1.7860969305038452,3.343144178390503,0.0,4.508741855621338
4137,0.0111816019479565,3.3856775760650635,4.742562294006348,3.6518497467041016,3.102879047393799,4.099300861358643,0.6884308457374573,4.843372344970703,2.8280889987945557,0.0,5.5226569175720215,4.844278812408447,1.1255853176116943,1.669447660446167,7.3313727378845215,0.0,3.3149197101593018
4138,0.0095678769226526,3.3880481719970703,6.42259407043457,1.1739102602005005,3.162672519683838,5.036717414855957,6.631513595581055,4.064170837402344,5.680568695068359,0.0,6.620487689971924,7.881698131561279,2.536386489868164,0.8829495906829834,3.8816468715667725,0.15425635874271393,5.595513820648193
4139,0.0020974132321094,6.295772552490234,9.505048751831055,0.7737478017807007,6.639830589294434,6.866593360900879,6.10189151763916,5.804519176483154,5.453616142272949,0.4541504681110382,6.618164539337158,10.7945556640625,6.629145622253418,0.5349202156066895,9.243687629699707,0.0,2.310333013534546
4140,-0.0145736433952657,5.953224182128906,8.351595878601074,0.0,8.150138854980469,7.16972541809082,5.696148872375488,5.9425787925720215,4.747891902923584,0.0,6.197951793670654,9.97024917602539,6.242238998413086,1.059119462966919,8.772049903869629,0.0,1.886126160621643
4141,-0.0024386406986767,3.7670364379882812,6.055004119873047,2.452267646789551,5.1943535804748535,5.229763984680176,0.43274521827697754,3.119338274002075,3.5824220180511475,0.0,2.583812713623047,4.385382652282715,3.5921378135681152,2.9330716133117676,3.051879405975342,0.0,0.5303295850753784
4142,-0.007491522715091,2.4030590057373047,5.2907609939575195,2.349283218383789,4.574690341949463,4.680488586425781,0.6595702767372131,3.3955321311950684,3.5262603759765625,0.0,4.040290832519531,4.294987678527832,3.554715871810913,2.9653444290161133,2.1682024002075195,0.0,1.2576301097869873
