date_id,forward_returns,AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18
3759,-0.004562737694442,0.620911717414856,1.4534956216812134,2.0718889236450195,1.4482755661010742,0.0,1.4667664766311646,4.421152114868164,0.78715580701828,0.0,2.8348233699798584,0.0,0.0,0.34417724609375,1.3408454656600952,0.5188885927200317,1.6637293100357056,1.7485606670379639,1.48377525806427,1.1104761362075806
3760,0.0006790595983094,0.900678277015686,1.5776617527008057,3.483267068862915,1.8863985538482666,0.0,1.6033521890640259,5.086050510406494,0.957383394241333,0.0,2.3372445106506348,0.0,0.0,0.2946508526802063,1.6713651418685913,0.49977248907089233,1.7448443174362183,2.0589256286621094,3.1888644695281982,1.4992084503173828
3761,0.0113665281278259,0.5709928274154663,1.2256840467453003,3.272536039352417,1.5360785722732544,0.0,2.0565524101257324,4.987215518951416,0.767026424407959,0.2661391496658325,2.4134271144866943,0.0,0.0,0.09668312966823578,1.636254906654358,0.5353439450263977,2.0061068534851074,1.7613862752914429,3.462489128112793,1.922560453414917
3762,0.0008387150522257,0.8000315427780151,1.0736720561981201,2.08872652053833,0.6582372188568115,0.0,1.4819841384887695,3.987029790878296,1.1677403450012207,1.5331108570098877,3.659398078918457,0.0,0.0,0.0,1.5993417501449585,0.5470500588417053,2.2135961055755615,2.5923452377319336,2.521466016769409,0.28615009784698486
3763,-0.0006704097590245,0.5997321605682373,1.8445801734924316,2.8632712364196777,0.6851460337638855,0.0,1.1579580307006836,4.681273937225342,1.078410029411316,0.04446955770254135,3.047856330871582,0.0,0.0,0.241708904504776,1.8559234142303467,0.23670849204063416,1.5775976181030273,2.555798292160034,2.0358643531799316,0.3571058213710785
3764,-0.0003354298783908,0.21499115228652954,1.2333004474639893,2.7715864181518555,0.010953128337860107,0.0,2.288792610168457,4.209534168243408,1.735238790512085,1.5478826761245728,2.4673893451690674,0.0,0.0,0.0,2.2779996395111084,0.8682252168655396,2.360546112060547,2.538374900817871,3.2345125675201416,0.6376670598983765
3765,-0.0093112993567944,0.7034534215927124,1.1643283367156982,1.5658146142959595,0.34148746728897095,0.0,1.227838397026062,3.7170190811157227,0.5941510796546936,0.0,1.5786597728729248,0.0,0.0,0.2658940553665161,0.977384626865387,0.5950994491577148,1.290565013885498,1.4548715353012085,0.9979053735733032,0.6401336789131165
3766,0.0058425063478684,0.6264075040817261,1.4380443096160889,2.01352858543396,0.25720906257629395,0.0,1.7574182748794556,4.097853183746338,0.717433750629425,0.0,1.0548955202102661,0.0,0.0,0.6243360042572021,1.6768155097961426,0.6768209338188171,1.8754998445510864,1.1606721878051758,1.6181809902191162,1.1709657907485962
3767,0.0035356511205215,0.23867878317832947,0.6881227493286133,1.4978229999542236,0.29964226484298706,0.0,2.164388656616211,3.748211145401001,0.96492999792099,0.7044810056686401,1.1810760498046875,0.0,0.0,0.16700583696365356,1.4040085077285767,0.999962329864502,2.3293378353118896,1.1020787954330444,1.781581163406372,1.5469874143600464
3768,0.0010066270409636,0.5635038614273071,1.4716551303863525,1.5744439363479614,0.7492231130599976,0.0,0.8699465990066528,3.673603057861328,0.7451559901237488,0.0,1.3133254051208496,0.0,0.0,0.4273933470249176,1.3855726718902588,0.4075292944908142,1.4093024730682373,1.7181789875030518,1.1363657712936401,0.6611286401748657
3769,0.0087153272375619,0.20213134586811066,0.9589725136756897,1.4593760967254639,0.4843631386756897,0.0,1.4025161266326904,3.3771297931671143,0.8291504979133606,0.0,1.1622326374053955,0.0,0.0,0.051604777574539185,1.081396460533142,0.604247510433197,1.5666011571884155,1.224490761756897,1.4327991008758545,0.935481607913971
3770,0.00348924147701,0.6057389974594116,0.4681992530822754,0.988029420375824,1.362514853477478,0.0,2.546602725982666,4.124754905700684,1.6648801565170288,0.8522769212722778,2.066911458969116,0.0,0.0,0.0,2.0880463123321533,1.7032322883605957,3.3364503383636475,1.3526897430419922,1.4305418729782104,2.643279552459717
3771,0.0007450947604563,0.4282356798648834,0.786837637424469,1.2998597621917725,0.3644266724586487,0.0,1.5054606199264526,3.674229860305786,0.8690027594566345,0.27713513374328613,1.2458760738372803,0.0,0.0,0.03921142965555191,0.8080139756202698,0.6092858910560608,1.520357608795166,1.1282596588134766,1.2341217994689941,0.8102952241897583
3772,-0.0052945069643599,0.602415919303894,0.6301876306533813,1.4608943462371826,0.29538220167160034,0.0,1.7956820726394653,3.9221866130828857,1.0035523176193237,0.7087287902832031,1.1858208179473877,0.0,0.0,0.14083892107009888,0.9581837058067322,0.8156837821006775,1.740015983581543,1.2507749795913696,1.138933777809143,1.1736624240875244
3773,-0.0019386322464413,0.017564862966537476,1.3630481958389282,2.252223014831543,0.37567979097366333,0.0,1.8386249542236328,4.143845558166504,1.1391427516937256,0.0,1.2234262228012085,0.0,0.0,0.5659055113792419,1.2174714803695679,0.9026261568069458,1.4996892213821411,1.4100673198699951,1.1607915163040161,0.684553325176239
3774,0.0002511721822873,0.15123167634010315,1.1002880334854126,2.077475070953369,0.2557302713394165,0.0,2.1048026084899902,3.944138765335083,1.0082879066467285,0.16513529419898987,0.5881291627883911,0.0,0.0,0.471053808927536,1.079559087753296,0.9004272818565369,1.6617659330368042,1.3477318286895752,1.4752594232559204,1.1035969257354736
3775,0.0077006780441277,0.05816073715686798,1.191218614578247,1.6095972061157227,0.3177315592765808,0.0,1.409023642539978,3.438432455062866,0.8391039371490479,0.0,1.011642575263977,0.0,0.0,0.23115131258964539,0.6116737723350525,0.6204645037651062,0.9853448271751404,1.6533292531967163,1.0089462995529175,0.3703121542930603
3776,0.0024088378939186,0.14315393567085266,0.6308542490005493,1.2452369928359985,0.393815815448761,0.0,1.9015717506408691,3.715914249420166,1.0019259452819824,0.82953280210495,1.039934515953064,0.0,0.0,0.10093080997467041,0.6439927220344543,0.9729034304618835,1.89678156375885,1.4268667697906494,1.0175424814224243,1.0688862800598145
3777,0.0007457739616798,0.4473153352737427,1.3601468801498413,1.449402093887329,0.7128760814666748,0.0,1.1763356924057007,3.8247721195220947,0.9010656476020813,0.0,1.5515066385269165,0.0,0.0,0.3234225809574127,0.6746287941932678,0.5813747048377991,1.4762756824493408,1.8828239440917969,0.6316138505935669,0.4050444960594177
3778,-0.0020700505212314,0.5972932577133179,0.9971256852149963,1.3381667137145996,0.4985388517379761,0.0,1.4456889629364014,3.8719329833984375,0.9399963021278381,0.058532509952783585,1.2826577425003052,0.0,0.0,0.11385630071163177,0.683619499206543,0.6693140864372253,1.630812168121338,1.3261350393295288,0.9239434003829956,0.6627956032752991
3779,0.0054762695209178,0.46215760707855225,1.3400635719299316,2.0874106884002686,0.8612902164459229,0.0,1.731713056564331,4.213736057281494,1.0701297521591187,0.0,1.3663498163223267,0.0,0.0,0.3595418632030487,0.9645302295684814,0.9820377826690674,1.570501685142517,1.5545220375061035,0.9609755277633667,0.5812673568725586
3780,0.0014853936572603,0.8655482530593872,0.6394868493080139,1.1648004055023193,0.7056744694709778,0.0,1.6404715776443481,4.023165225982666,1.022032618522644,0.5880097150802612,1.35411536693573,0.0,0.0,0.018711164593696594,0.7935763001441956,0.8006400465965271,1.913744568824768,1.1756564378738403,0.9838042259216309,1.0639357566833496
3781,-0.0018951879735018,1.078320860862732,1.3681201934814453,1.9843014478683472,2.009713888168335,0.0,1.582770824432373,4.734241485595703,1.0812782049179077,0.15794150531291962,2.2658586502075195,0.0,0.0,0.23281651735305786,0.9868995547294617,0.4390200078487396,1.6380574703216553,1.8709313869476318,1.291458010673523,1.307822585105896
3782,-0.0021464541288319,1.1662529706954956,1.1523703336715698,2.8024425506591797,2.741899251937866,0.0,2.0671849250793457,5.241302967071533,1.2794312238693237,0.7765183448791504,2.522202491760254,0.0,0.0,0.0,0.9695484638214111,0.4382117688655853,2.01351261138916,2.1433541774749756,2.341827869415283,1.8510010242462158
3783,-0.0047158103825782,1.2575682401657104,1.0194664001464844,3.546009063720703,2.975294589996338,0.0,2.4533581733703613,5.683172225952148,1.340322494506836,1.2376514673233032,2.3731253147125244,0.0,0.0,0.0,0.8119037747383118,0.5922529697418213,2.058590888977051,2.3560917377471924,3.089017629623413,2.4181551933288574
3784,-0.012219451398279,1.1408233642578125,2.0007383823394775,3.5031561851501465,1.8236005306243896,0.0,1.5059139728546143,5.534058570861816,1.4141510725021362,0.01578034646809101,1.816919207572937,0.0,0.0,0.3066996932029724,1.874039649963379,0.3553142249584198,2.045987844467163,2.6825027465820312,2.8636813163757324,0.8269845247268677
3785,-0.0069006143432862,1.058487892150879,1.7686595916748047,4.255388259887695,1.627925157546997,0.0,2.6821751594543457,5.656244277954102,1.853726863861084,1.0660330057144165,1.9759368896484375,0.0,0.0,0.0,3.0028562545776367,0.6546614766120911,2.5712482929229736,2.8127012252807617,5.0068583488464355,1.3888815641403198
3786,0.0050843149430146,0.8145215511322021,1.9964238405227661,3.2029166221618652,1.3811547756195068,0.0,2.3463144302368164,4.875167369842529,1.5650590658187866,0.32937759160995483,1.2733211517333984,0.0,0.0,0.45515406131744385,3.161933183670044,0.5924850106239319,2.7100236415863037,2.1623926162719727,3.8033595085144043,1.3907610177993774
3787,-0.0014332687089364,0.32093924283981323,0.8786002397537231,1.824468731880188,0.6902970671653748,0.0,2.0797863006591797,3.965798854827881,1.297919511795044,1.0488927364349365,0.7492798566818237,0.0,0.0,0.2748294174671173,1.8690180778503418,0.9819943904876709,2.910799741744995,1.1319630146026611,2.5880329608917236,1.1539206504821777
3788,0.0047281323803927,0.3756304979324341,1.7064545154571533,2.146608591079712,1.0862103700637817,0.0,1.2166553735733032,4.458693027496338,1.0474268198013306,0.0354323610663414,0.9543416500091553,0.0,0.0,0.9579753279685974,2.0153262615203857,0.5149869918823242,2.4152424335479736,1.2316761016845703,1.7972131967544556,0.7402614951133728
3789,-0.0068907563227047,0.16293565928936005,1.1035939455032349,1.5991814136505127,0.9479595422744751,0.0,1.3415652513504028,4.278205394744873,1.0979026556015015,0.9080835580825806,0.9931256175041199,0.0,0.0,0.6071638464927673,1.8673028945922852,0.7449057102203369,2.662276268005371,1.1792339086532593,2.014462471008301,0.7451498508453369
3790,0.0033000507494946,0.3723835349082947,1.256856918334961,2.188814640045166,0.625359296798706,0.0,2.146510601043701,4.6457438468933105,0.9351263046264648,0.5794802904129028,0.5461061000823975,0.0,0.0,0.9196837544441223,2.0294926166534424,0.8175058960914612,2.674499988555908,0.9092469811439514,2.1910645961761475,1.3025290966033936
3791,-0.0080121446971734,0.1128418892621994,1.110791563987732,1.9089537858963013,0.4759212136268616,0.0,2.194429397583008,4.480219841003418,0.929595947265625,1.2265524864196777,0.4219035506248474,0.0,0.0,0.8625472784042358,2.1170156002044678,0.8191787600517273,2.8736698627471924,1.0590322017669678,2.4934027194976807,1.2731837034225464
3792,0.0052712123396458,0.2022763043642044,1.1322064399719238,1.8109880685806274,0.35837334394454956,0.0,2.2833571434020996,4.217291831970215,0.6819613575935364,0.7773959040641785,0.4510982930660248,0.0,0.0,0.9595006704330444,1.9886008501052856,0.7767518162727356,2.562558174133301,0.7899094820022583,2.1132421493530273,1.216590404510498
3793,0.0104025710729607,0.0,0.881700873374939,1.6421631574630737,0.4243055582046509,0.0,2.4883499145507812,4.197451591491699,0.801619291305542,1.7457778453826904,0.7460901141166687,0.0,0.0,0.8802785873413086,1.9706120491027832,0.812722384929657,2.870307683944702,0.9541764855384827,2.2779550552368164,1.4252375364303589
3794,-0.0104628777706797,0.0,1.1388622522354126,1.2554525136947632,0.37173908948898315,0.0,1.101487159729004,4.1330952644348145,0.6298295259475708,1.4273128509521484,1.5335568189620972,0.0,0.0,0.9723048806190491,1.4690874814987183,0.5212717652320862,2.1120147705078125,1.247647762298584,1.3792227506637573,0.1849605292081833
3795,-0.0060903400351134,0.0,1.2459665536880493,1.9646000862121582,0.10438507795333862,0.0,2.055325508117676,4.14192008972168,0.7082947492599487,0.6436442136764526,0.8674933910369873,0.0,0.0,1.0962159633636475,1.5354410409927368,0.7917872667312622,1.8860657215118408,0.9454354643821716,1.5257447957992554,0.6824019551277161
3796,-0.0061276595654864,0.0,2.2028210163116455,2.2516472339630127,0.7359212636947632,0.0,1.2077187299728394,4.622412204742432,0.749717652797699,0.34738218784332275,1.0233820676803589,0.0,0.0,1.7899999618530273,2.36683988571167,0.6922681927680969,2.507019519805908,1.6691980361938477,1.5971990823745728,0.5223353505134583
3797,-0.0019695153093731,0.0,1.2032824754714966,1.6573219299316406,0.2793537974357605,0.0,2.159903049468994,4.117015838623047,0.757136881351471,0.6629404425621033,0.5077109932899475,0.0,0.0,0.9472870230674744,1.8272277116775513,0.8491640090942383,2.450857400894165,0.8620534539222717,1.8702996969223022,1.0545170307159424
3798,0.0028314028428946,0.08108276128768921,1.6201709508895874,2.0693247318267822,0.6036261916160583,0.0,1.7818694114685059,4.445331573486328,0.8002803921699524,0.187681183218956,0.8374443054199219,0.0,0.0,1.252321481704712,1.8760403394699097,0.9318761825561523,2.4139723777770996,1.1266381740570068,1.6493873596191406,0.4652267098426819
3799,0.0029945243409468,0.0747290849685669,1.0376664400100708,1.475118637084961,0.0347231924533844,0.0,2.2342758178710938,4.077718257904053,0.6112484931945801,0.9002864956855774,0.4945445656776428,0.0,0.0,0.854446291923523,1.6721525192260742,0.7951607704162598,2.2944579124450684,0.9491161108016968,1.7847572565078735,1.0461647510528564
3800,0.0017060478747914,0.0,1.0150902271270752,1.0441011190414429,0.04001101851463318,0.0,1.5861506462097168,3.8634514808654785,0.5313735604286194,1.1824870109558105,0.8168264031410217,0.0,0.0,0.7795569896697998,1.3976536989212036,0.5244369506835938,2.071502685546875,1.0458942651748657,1.508487343788147,0.5072779059410095
3801,0.0,0.0,1.1195776462554932,1.9285844564437866,0.8091189861297607,0.0,1.470433235168457,4.222169876098633,0.338837593793869,1.4595364332199097,1.2174358367919922,0.0,0.0,1.1676387786865234,1.1966842412948608,0.46348798274993896,1.9336557388305664,1.0049296617507935,2.1606438159942627,0.7913936376571655
3802,0.0062164693924053,0.0,1.6376333236694336,2.4519050121307373,1.4471439123153687,0.0,1.3108444213867188,4.892359256744385,0.4845026135444641,1.6293962001800537,1.9069187641143799,0.0,0.0,1.4817016124725342,1.969273328781128,0.4028850793838501,2.45369029045105,1.5130560398101807,2.7373132705688477,0.5746062397956848
3803,0.0063473256971911,0.16905425488948822,0.588972270488739,2.583204507827759,2.743201494216919,0.0,2.8281073570251465,5.498876571655273,0.7567058801651001,5.144099235534668,2.754406213760376,0.0,0.0,1.3618814945220947,1.9263231754302979,0.9149331450462341,3.5217738151550293,1.8901934623718262,4.281771183013916,3.3736398220062256
3804,0.0030274997235062,0.36814481019973755,1.2530615329742432,0.7843163013458252,1.4929572343826294,0.0,1.1687369346618652,4.514520168304443,1.1345655918121338,2.8362433910369873,3.8047008514404297,0.0,0.0,0.6022500991821289,2.868112325668335,0.8907528519630432,2.7935574054718018,3.1976752281188965,1.7417137622833252,0.7334360480308533
3805,-0.001341494087084,0.7062705159187317,1.1563884019851685,1.225974202156067,0.6031888723373413,0.0,1.2352244853973389,4.562358379364014,0.7399113178253174,2.5385239124298096,2.6292216777801514,0.0,0.0,0.5306558609008789,2.436716079711914,0.377635657787323,2.10019850730896,2.737265110015869,2.2239036560058594,0.13577426970005035
3806,0.0094030728991758,0.1327979564666748,1.2590467929840088,1.4976532459259033,0.08395496010780334,0.0,1.4354218244552612,4.028467178344727,1.0728102922439575,1.0847795009613037,1.760834813117981,0.0,0.0,0.3388315737247467,1.9854552745819092,0.5888383984565735,1.7938458919525146,1.9896070957183838,1.9017287492752075,0.0
3807,-0.001330782664467,0.5001567602157593,0.466791570186615,0.8625746369361877,0.27240943908691406,0.0,1.5446581840515137,3.815725564956665,0.725850522518158,1.6154197454452515,1.6035281419754028,0.0,0.0,0.4618372619152069,1.378177523612976,0.6809481382369995,2.2250494956970215,0.8430847525596619,1.1932332515716553,0.9144360423088074
3808,0.0011659864755191,0.7897505760192871,1.0463281869888306,1.125623345375061,0.43787771463394165,0.0,0.9339403510093689,3.5849199295043945,0.5040662288665771,0.3552212715148926,1.8027441501617432,0.0,0.0,0.5550352334976196,0.8729311227798462,0.37825700640678406,1.2678258419036865,1.1994553804397583,0.5832301378250122,0.15546651184558868
3809,-0.0074868979475828,0.3430629372596741,0.47670143842697144,1.2087582349777222,0.20327281951904297,0.0,2.18380069732666,3.4758715629577637,0.7168228030204773,1.0573643445968628,0.9769521355628967,0.0,0.0,0.45889872312545776,1.222577452659607,0.8466619253158569,1.78641676902771,0.926825225353241,1.0522305965423584,1.3321506977081299
3810,0.0036040566997137,0.31221234798431396,0.939735472202301,1.5207562446594238,0.012296944856643677,0.0,1.9150582551956177,3.4350497722625732,0.5694854855537415,0.20164188742637634,0.627841591835022,0.0,0.0,0.7520923614501953,1.1995762586593628,0.6718907952308655,1.1447840929031372,1.0302767753601074,0.7650663256645203,0.69405597448349
3811,0.0086019709083033,0.3622596859931946,0.7094936370849609,0.8621581792831421,0.08155757188796997,0.0,1.526441216468811,3.188751697540283,0.6007792949676514,0.7509462833404541,0.8867042660713196,0.0,0.0,0.34408971667289734,0.9662363529205322,0.6241611242294312,1.0670650005340576,1.3141547441482544,0.9176833629608154,0.5345255136489868
3812,-0.0007452181973525,0.0,0.6303677558898926,1.3272687196731567,0.29051077365875244,0.0,2.2276320457458496,3.473344326019287,0.8981401324272156,1.4551434516906738,1.129517674446106,0.0,0.0,0.6840908527374268,1.1890590190887451,0.9569284319877625,1.5125269889831543,1.31275475025177,0.8811987042427063,1.0498156547546387
3813,0.0037288696869426,0.19602206349372864,1.0513259172439575,1.2808849811553955,0.3198375105857849,0.0,1.511856198310852,3.484156608581543,0.6610015630722046,0.30908119678497314,1.382728099822998,0.0,0.0,0.4679229259490967,0.6732474565505981,0.6173135638237,0.6807500720024109,1.58821702003479,0.6240584850311279,0.2759733498096466
3814,0.0006604474521803,0.010637670755386353,1.065942406654358,1.2014262676239014,0.24794375896453857,0.0,1.265356183052063,3.180684804916382,0.6184845566749573,0.3632693290710449,1.1430431604385376,0.0,0.0,0.45229944586753845,0.8078199625015259,0.5092224478721619,0.9244221448898315,1.559045433998108,0.8352311253547668,0.2653880715370178
3815,-0.0080851413874264,0.0,0.7452696561813354,1.4705421924591064,0.14616504311561584,0.0,2.31428861618042,3.487187623977661,0.7495348453521729,0.6984900236129761,0.7864157557487488,0.0,0.0,0.6715283989906311,1.167862057685852,1.003117561340332,1.5241804122924805,1.1892809867858887,0.8328303098678589,1.1120572090148926
3816,0.0013307826644668,0.4131847620010376,1.1975080966949463,1.6843864917755127,0.07520562410354614,0.0,2.3692049980163574,3.8814334869384766,0.6185709834098816,0.0,0.6506075859069824,0.0,0.0,0.8372486233711243,1.1656076908111572,0.9079673886299133,1.3068536520004272,1.2612274885177612,0.6270366907119751,0.8336345553398132
3817,-0.0148683445692389,0.5927534699440002,1.0660619735717773,1.445752739906311,0.02197742462158203,0.0,2.3579354286193848,3.9755289554595947,0.6425654292106628,0.1294287145137787,0.5771728754043579,0.0,0.0,0.659591555595398,1.0796523094177246,0.9044084548950195,1.4708819389343262,1.2615212202072144,0.8345531225204468,0.9154596924781799
3818,0.0071669476660229,0.3284298777580261,1.8003613948822021,2.1633994579315186,0.407265305519104,0.0,2.141286611557007,4.41871452331543,0.7506422400474548,0.0,0.7130604386329651,0.0,0.0,1.1870183944702148,1.4681628942489624,0.8703581690788269,1.5942267179489136,1.4565775394439697,0.99165940284729,0.5901538729667664
3819,0.0066136458517573,0.37271732091903687,0.9672955870628357,0.8899447917938232,0.036211371421813965,0.0,1.8268229961395264,3.66251540184021,0.612162709236145,0.5559186935424805,0.5957557559013367,0.0,0.0,0.46146032214164734,1.1189227104187012,0.7441948056221008,1.8490052223205566,1.1908762454986572,1.189703106880188,0.5473137497901917
3820,0.0098968730130117,0.0,1.3266226053237915,1.5677921772003174,1.2422817945480347,0.0,1.384107232093811,4.331753253936768,0.5473095774650574,1.494770884513855,1.4523634910583496,0.0,0.0,1.1540992259979248,1.193485975265503,0.46469318866729736,2.269076347351074,1.2576556205749512,1.7506134510040283,0.7384941577911377
3821,-0.00658815777614,0.6678011417388916,0.7786193490028381,1.394271731376648,1.9336044788360596,0.0,1.8260769844055176,4.997741222381592,0.5502862930297852,3.5675435066223145,2.475270986557007,0.0,0.0,1.032608985900879,1.5765694379806519,0.33043530583381653,2.7035746574401855,1.800076961517334,2.2049803733825684,2.0861029624938965
3822,0.0049738870242277,0.18497680127620697,1.0207406282424927,2.7680866718292236,1.4860806465148926,0.0,2.5941834449768066,5.204959869384766,0.47344446182250977,1.8978174924850464,1.403931736946106,0.0,0.0,1.0741932392120361,1.5144612789154053,0.4687161445617676,2.0382022857666016,1.3852264881134033,2.775808811187744,1.6027259826660156
3823,-0.0004949269673005,0.845765233039856,0.9643856883049011,1.1001275777816772,0.40995723009109497,0.0,2.097074508666992,4.504353046417236,0.7072688937187195,2.438478708267212,2.2956125736236572,0.0,0.0,0.23346495628356934,2.6242291927337646,0.5508284568786621,1.8763545751571655,2.9959447383880615,2.3115315437316895,0.34797918796539307
3824,0.0004126433475866,0.3578035831451416,1.3080573081970215,1.905774474143982,0.4836345911026001,0.0,2.297178268432617,4.305332183837891,0.6963915228843689,1.41987144947052,1.9876465797424316,0.0,0.0,0.5430700778961182,2.5869390964508057,0.4760551452636719,1.6020103693008423,2.471468210220337,2.3937926292419434,0.1683686226606369
3825,0.0124566904024803,0.09250643849372864,1.1817110776901245,1.2872103452682495,0.04213535785675049,0.0,1.84214448928833,3.4101974964141846,0.795709490776062,0.8763248324394226,1.764650583267212,0.0,0.0,0.3520851731300354,1.8364254236221313,0.6365527510643005,1.2138985395431519,2.291810989379883,1.256281852722168,0.0
3826,0.0004888779943093,0.17757196724414825,0.45528244972229004,0.9509523510932922,0.24654972553253174,0.0,2.3767242431640625,3.367730140686035,0.6430686116218567,1.3700072765350342,1.3420121669769287,0.0,0.0,0.5353816151618958,1.1730343103408813,0.9171748757362366,1.710693597793579,1.060998558998108,0.7705890536308289,1.020653247833252
3827,-0.003746233371029,0.27917182445526123,0.7976983785629272,1.264352798461914,0.10226455330848694,0.0,2.1529226303100586,3.3941071033477783,0.6119897365570068,0.5106377005577087,1.2225271463394165,0.0,0.0,0.6262635588645935,1.028508186340332,0.8355977535247803,1.2589462995529175,1.1600818634033203,0.4658949673175812,0.620189905166626
3828,-0.0111174692431842,0.23783569037914276,1.541061282157898,1.7302712202072144,0.44770896434783936,0.0,1.4617499113082886,3.645477771759033,0.4394233822822571,0.0,1.3949565887451172,0.0,0.0,0.9745667576789856,1.2258738279342651,0.5252199172973633,0.9480660557746887,1.8657431602478027,0.4219588339328766,0.2795202136039734
3829,0.002231958378936,0.11018110811710358,1.8146108388900757,2.2576377391815186,0.632601261138916,0.0,1.889797568321228,4.003104209899902,0.5685701370239258,0.0,1.061719536781311,0.0,0.0,1.2541556358337402,1.8152186870574951,0.7907043099403381,1.561990737915039,1.6208889484405518,1.1029237508773804,0.6353564858436584
3830,-0.0070108874399448,0.1552824079990387,0.9937337040901184,1.3299264907836914,0.08673873543739319,0.0,2.113837957382202,3.345292329788208,0.4268226623535156,0.1784418821334839,0.8408253788948059,0.0,0.0,0.7633531093597412,1.5126127004623413,0.7369903326034546,1.6612204313278198,0.9070625901222229,1.0410927534103394,0.7800284028053284
3831,0.0062297532159101,0.48044508695602417,1.3474394083023071,1.5321147441864014,0.20198073983192444,0.0,1.788022518157959,3.5767016410827637,0.39248424768447876,0.0,0.6903152465820312,0.0,0.0,0.8962603807449341,1.735436201095581,0.588032066822052,1.481600046157837,1.10664701461792,1.2441080808639526,0.6972872614860535
3832,-0.0082549115997115,0.4299972653388977,0.8814956545829773,1.0148266553878784,0.2667539119720459,0.0,1.6676888465881348,3.2476437091827393,0.3708946406841278,0.2869024872779846,1.1211395263671875,0.0,0.0,0.4874858260154724,1.432831048965454,0.5399646162986755,1.7006417512893677,0.8646078109741211,1.2447779178619385,0.6613248586654663
3833,-0.0084900949675916,0.5658259391784668,1.5093038082122803,1.4885660409927368,0.4592611789703369,0.0,1.4391798973083496,3.4681198596954346,0.340938538312912,0.0,0.9327210187911987,0.0,0.0,0.9388754367828369,2.2367701530456543,0.3754424750804901,1.7715027332305908,1.199760913848877,1.4926954507827759,0.8797163963317871
3834,0.0020147750138148,0.497580349445343,1.319631814956665,1.5880088806152344,0.1267634630203247,0.0,2.0037715435028076,3.7629942893981934,0.4341893196105957,0.20397819578647614,0.3072851598262787,0.0,0.0,0.9771443009376526,2.380725145339966,0.5732269883155823,2.283001184463501,0.8171601295471191,2.0766024589538574,1.1901967525482178
3835,-0.0029690561199332,0.3130703866481781,1.1313278675079346,0.9011385440826416,0.3434017300605774,0.0,1.5323138236999512,3.3478567600250244,0.2916651666164398,0.7143703699111938,0.6835137009620667,0.0,0.0,0.7083578705787659,2.1864013671875,0.29877039790153503,2.4308314323425293,0.9299638271331787,2.0042662620544434,0.9825132489204407
3836,-0.0037118273128155,0.7797102928161621,1.5751533508300781,1.3386701345443726,0.27470868825912476,0.0,1.6779406070709229,3.824908971786499,0.3154754042625427,0.4122518301010132,0.6782599091529846,0.0,0.0,1.0650694370269775,2.5764636993408203,0.49563008546829224,2.689431667327881,1.0249011516571045,2.369978427886963,1.0363929271697998
3837,-0.0101608806088156,1.141109585762024,1.6989670991897583,0.9602982997894287,0.6915280818939209,0.0,2.6648383140563965,4.609368324279785,0.7160015106201172,0.15710847079753876,1.2547521591186523,0.0,0.0,0.9072996973991394,3.3300328254699707,1.32318913936615,4.268310070037842,1.1054775714874268,2.413243055343628,2.427140951156616
3838,0.0008554320347169,0.6162351369857788,2.134967803955078,1.5026378631591797,0.2941257357597351,0.0,1.5932353734970093,3.9449281692504883,0.1091395914554596,0.08968519419431686,1.0056787729263306,0.0,0.0,1.5780634880065918,2.932828426361084,0.6677523255348206,3.019253969192505,1.2803517580032349,2.4113521575927734,0.8230960965156555
3839,0.001196581154836,0.3012567162513733,1.545426607131958,1.5312418937683105,0.0,0.0,2.6261725425720215,4.233177661895752,0.2284058928489685,0.8232607841491699,0.32657650113105774,0.0,0.0,1.4298787117004395,2.8905017375946045,0.8446574211120605,2.902331590652466,0.9916517734527588,2.6105775833129883,1.5995993614196777
3840,0.0014512549916279,0.2163480967283249,1.3155795335769653,0.7893747687339783,0.1439197063446045,0.0,1.8582580089569092,3.608065366744995,0.16159887611865997,1.251548171043396,1.265570044517517,0.0,0.0,1.1305999755859375,2.378176689147949,0.7532528638839722,2.9760353565216064,1.0580908060073853,2.167872190475464,0.967078447341919
3841,-0.0066490495257911,0.49748361110687256,1.0640149116516113,0.8942217826843262,0.0,0.0,2.538883686065674,3.9068405628204346,0.18064278364181519,1.3603118658065796,0.5961563587188721,0.0,0.0,1.2484500408172607,2.406177282333374,0.7221395969390869,2.298772096633911,0.8574104905128479,1.7934201955795288,1.3698763847351074
3842,0.0141594439176553,0.0,1.9436577558517456,2.240161657333374,0.6531596183776855,0.0,2.1564738750457764,4.313582897186279,0.0,1.5656497478485107,0.5510267615318298,0.0,0.0,2.3376693725585938,2.772728204727173,0.4916073679924011,2.282780647277832,0.9682546257972717,3.158277988433838,1.4373197555541992
3843,-0.0018615671419062,0.0,1.5558737516403198,0.9571398496627808,1.9505348205566406,0.0,1.3363960981369019,4.880255699157715,0.0,4.480792999267578,2.982445240020752,0.0,0.0,2.1444919109344482,3.381328821182251,0.16422419250011444,3.4129674434661865,2.2522284984588623,3.3105528354644775,1.9240927696228027
