date_id,AE_0,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16,AE_17,AE_18,AE_19,AE_20,AE_21,AE_22,AE_23,AE_24,AE_25,AE_26,AE_27,AE_28,AE_29,AE_30,AE_31,AE_32,AE_33,AE_34
3198,0.0,0.0,0.0,0.3699823021888733,0.2157718688249588,0.23807525634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867724418640137,0.0,0.7848200798034668,0.2995109558105469,0.0,0.0030711032450199127,0.9029805660247803,0.7342449426651001,1.055383563041687,1.625542402267456,0.0,1.1316509246826172,0.0,0.006163462996482849,1.0023818016052246,0.0,0.0,0.0,1.5452587604522705,0.33031344413757324,1.4074187278747559,0.8854864835739136
3199,0.0,0.0,0.0,0.37754547595977783,0.17202267050743103,0.16472387313842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5738403797149658,0.0,0.7201912999153137,0.30310362577438354,0.0,0.08733466267585754,0.7891044616699219,0.7119499444961548,1.0113615989685059,1.468116044998169,0.0,1.0997629165649414,0.0,0.02699931338429451,0.9710485935211182,0.0,0.0,0.0,1.4794988632202148,0.3314721882343292,1.3120460510253906,0.8296595811843872
3200,0.0,0.0,0.0,0.3518408536911011,0.18416465818881989,0.1673237830400467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711627006530762,0.0,0.7291741371154785,0.27306777238845825,0.0,0.05055100470781326,0.8184551000595093,0.7099586725234985,0.9920750856399536,1.4734063148498535,0.0,1.0953826904296875,0.0,0.022235315293073654,0.9381397366523743,0.0,0.0,0.0,1.449605941772461,0.3032324016094208,1.3130598068237305,0.8415721654891968
3201,0.0,0.0,0.0,0.34708282351493835,0.1618434488773346,0.1543390303850174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5075696706771851,0.0,0.7011532187461853,0.2936272621154785,0.0,0.020468896254897118,0.7593513131141663,0.6963274478912354,0.9451648592948914,1.409637212753296,0.0,1.0424507856369019,0.0,0.04943453148007393,0.8868603706359863,0.0,0.0,0.0,1.3989475965499878,0.3003721833229065,1.2357200384140015,0.7892228960990906
3202,0.0,0.0,0.0,0.3376571834087372,0.18716810643672943,0.1330702304840088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5387149453163147,0.0,0.7229403257369995,0.28256067633628845,0.0,0.036651115864515305,0.7764471769332886,0.7175905108451843,1.003321886062622,1.4357054233551025,0.0,1.0837607383728027,0.0,0.03890340402722359,0.9233497977256775,0.0,0.0,0.0,1.452845573425293,0.3074353337287903,1.2896109819412231,0.8334916830062866
3203,0.0,0.0,0.0,0.32768452167510986,0.1576496660709381,0.1313295215368271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443257093429565,0.0,0.7414156794548035,0.27623826265335083,0.0,0.02959921956062317,0.7789732217788696,0.7099249362945557,0.9907621741294861,1.4664942026138306,0.0,1.0851019620895386,0.0,0.02503323182463646,0.9099942445755005,0.0,0.0,0.0,1.4332239627838135,0.28010743856430054,1.2761950492858887,0.839721143245697
3204,0.0,0.0,0.0,0.3377288579940796,0.1787712126970291,0.136871799826622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312548279762268,0.0,0.7038899660110474,0.2989788353443146,0.0,0.03559153154492378,0.7476961612701416,0.7055062651634216,0.9767028093338013,1.4154245853424072,0.0,1.062046766281128,0.0,0.034245703369379044,0.9171289205551147,0.0,0.0,0.0,1.449336290359497,0.31140434741973877,1.2584161758422852,0.7961480021476746
3205,0.0,0.0,0.0,0.31765875220298767,0.19632360339164734,0.14833244681358337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521031022071838,0.0,0.726514458656311,0.2878972291946411,0.0,0.018223293125629425,0.7767328023910522,0.722981333732605,1.0198758840560913,1.4609652757644653,0.0,1.0981805324554443,0.0,0.02647567167878151,0.941022515296936,0.0,0.0,0.0,1.4698940515518188,0.316070020198822,1.3024237155914307,0.8312347531318665
3206,0.0,0.0,0.0,0.31677326560020447,0.20033782720565796,0.17598050832748413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5709134340286255,0.0,0.7387866973876953,0.2906051576137543,0.0,0.0,0.7958557605743408,0.7329427003860474,1.0319504737854004,1.4709076881408691,0.0,1.1135129928588867,0.0,0.023944798856973648,0.9571259021759033,0.0,0.0,0.0,1.4935307502746582,0.31036508083343506,1.3254629373550415,0.844231128692627
3207,0.0,0.0,0.0,0.3344833254814148,0.21147185564041138,0.17044121026992798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5992095470428467,0.0,0.7464980483055115,0.2973375618457794,0.0,0.008006151765584946,0.8213714361190796,0.7459018230438232,1.0569204092025757,1.5399456024169922,0.0,1.1532304286956787,0.0,0.0060323067009449005,0.9877176284790039,0.0,0.0,0.0,1.5265705585479736,0.31660205125808716,1.376638650894165,0.8703701496124268
3208,0.0,0.0,0.0,0.34026026725769043,0.2287922501564026,0.191016286611557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6287094354629517,0.0,0.767768919467926,0.29722923040390015,0.0,0.0008153952658176422,0.8584963083267212,0.7623536586761475,1.095123529434204,1.593554973602295,0.0,1.1777933835983276,0.0,0.0,1.0027061700820923,0.0,0.0,0.0,1.5708509683609009,0.3132447898387909,1.4217913150787354,0.9056664705276489
3209,0.0,0.0,0.0,0.34238094091415405,0.21314789354801178,0.18590202927589417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6094003319740295,0.0,0.7369413375854492,0.3100876808166504,0.0,0.017148908227682114,0.8066227436065674,0.7398837804794312,1.0636587142944336,1.5282509326934814,0.0,1.1621646881103516,0.0,0.0,1.0003163814544678,0.0,0.0,0.0,1.5322577953338623,0.32034921646118164,1.3821154832839966,0.8591894507408142
3210,0.0,0.0,0.0,0.32643723487854004,0.18071730434894562,0.18014918267726898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679852366447449,0.0,0.7106969356536865,0.2643442451953888,0.0,0.04231506586074829,0.8458638191223145,0.6934412121772766,1.037015438079834,1.5487722158432007,0.0,1.1517584323883057,0.0,0.0,1.005043625831604,0.0,0.0,0.0,1.4927306175231934,0.27420711517333984,1.4007391929626465,0.9162529706954956
3211,0.0,0.0,0.0,0.3751908242702484,0.22273728251457214,0.1993010938167572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598516702651978,0.0,0.7862751483917236,0.32245761156082153,0.0,0.0,0.8639354705810547,0.7930829524993896,1.1200146675109863,1.628904104232788,0.0,1.2199621200561523,0.0,0.0,1.0442311763763428,0.0,0.0,0.0,1.6022549867630005,0.3240220546722412,1.4549827575683594,0.9161324501037598
3212,0.0,0.0,0.0,0.3685009479522705,0.22660285234451294,0.16966211795806885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6565144062042236,0.0,0.7549324631690979,0.3066474497318268,0.0,0.049350038170814514,0.8507058620452881,0.7550448179244995,1.0892027616500854,1.581646203994751,0.0,1.1963568925857544,0.0,0.0,1.0396733283996582,0.0,0.0,0.0,1.5671734809875488,0.3155299127101898,1.4473717212677002,0.8874494433403015
3213,0.0,0.0,0.0,0.32654228806495667,0.2420804500579834,0.19091692566871643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848020553588867,0.0,0.7969070672988892,0.32956573367118835,0.0,0.10247333347797394,0.8494741916656494,0.7507201433181763,1.1453347206115723,1.5900352001190186,0.0,1.170055866241455,0.0,0.0,1.1024903059005737,0.0,0.0,0.0,1.5873216390609741,0.29324260354042053,1.4906729459762573,0.8693535327911377
3214,0.0,0.0,0.0,0.2635756731033325,0.25729459524154663,0.26640141010284424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7408303618431091,0.0,0.7965477705001831,0.3219990134239197,0.0,0.05958609655499458,0.9110601544380188,0.7879101037979126,1.2648812532424927,1.7170401811599731,0.0,1.3127968311309814,0.0,0.0,1.1675232648849487,0.0,0.0,0.0,1.6742112636566162,0.3029741942882538,1.584782600402832,0.968346357345581
3215,0.0,0.0,0.0,0.2979225516319275,0.23622344434261322,0.2549443244934082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7452930808067322,0.0,0.8311705589294434,0.34244823455810547,0.0,0.10024779289960861,0.9077239036560059,0.7914870977401733,1.2740678787231445,1.758150339126587,0.0,1.2978227138519287,0.0,0.0,1.1815413236618042,0.0,0.0,0.0,1.690023422241211,0.31880807876586914,1.578901767730713,0.9424755573272705
3216,0.0,0.0,0.0,0.28226369619369507,0.21972323954105377,0.19778674840927124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005190849304199,0.0,0.7763426303863525,0.2970973253250122,0.0,0.11554068326950073,0.8735837936401367,0.7540956735610962,1.1548470258712769,1.6948554515838623,0.0,1.231064796447754,0.0,0.0,1.1061983108520508,0.0,0.0,0.0,1.6192518472671509,0.32497450709342957,1.517873764038086,0.9063388109207153
3217,0.0,0.0,0.0,0.2653946280479431,0.2706886827945709,0.23526401817798615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7131858468055725,0.0,0.8020198345184326,0.2745678722858429,0.0,0.056052565574645996,0.9314392805099487,0.7642433643341064,1.2239935398101807,1.7279778718948364,0.0,1.2679260969161987,0.0,0.0,1.1138075590133667,0.0,0.0,0.0,1.6604803800582886,0.3038178086280823,1.5410046577453613,0.964580774307251
3218,0.0,0.0,0.0,0.27675482630729675,0.2623136639595032,0.23390763998031616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215591669082642,0.0,0.8038743734359741,0.3110780417919159,0.0,0.08449260145425797,0.8849018812179565,0.7619080543518066,1.1671956777572632,1.6823447942733765,0.0,1.2121343612670898,0.0,0.0,1.1098504066467285,0.0,0.0,0.0,1.617169976234436,0.32206225395202637,1.5015418529510498,0.8691673278808594
3219,0.0,0.0,0.0,0.30019333958625793,0.27366819977760315,0.19908808171749115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693336963653564,0.0,0.7840820550918579,0.3136901259422302,0.0,0.003257259726524353,0.8679817914962769,0.7755917310714722,1.147829532623291,1.6219053268432617,0.0,1.21641206741333,0.0,0.0,1.063779592514038,0.0,0.0,0.0,1.6051294803619385,0.31282633543014526,1.4567118883132935,0.8727637529373169
3220,0.0,0.0,0.0,0.30313336849212646,0.2935221195220947,0.19485537707805634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096133232116699,0.0,0.7986170053482056,0.2997208833694458,0.0,0.013313531875610352,0.9082438945770264,0.7908890247344971,1.1748594045639038,1.6822152137756348,0.0,1.2471275329589844,0.0,0.0,1.0930473804473877,0.0,0.0,0.0,1.6395407915115356,0.3120250999927521,1.5137038230895996,0.9035836458206177
3221,0.0,0.0,0.0,0.3155584931373596,0.2859934866428375,0.1923728734254837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6902554631233215,0.0,0.8078677654266357,0.3300010859966278,0.0,0.008450169116258621,0.8591066002845764,0.7915548086166382,1.1663362979888916,1.659949541091919,0.0,1.225358247756958,0.0,0.0,1.0918703079223633,0.0,0.0,0.0,1.6227726936340332,0.32685452699661255,1.4857001304626465,0.865623950958252
3222,0.0,0.0,0.0,0.31440114974975586,0.31107932329177856,0.2205784022808075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601436376571655,0.0,0.8568074703216553,0.32312747836112976,0.0,0.0,0.9471124410629272,0.8470503687858582,1.2581318616867065,1.796286940574646,0.0,1.3238317966461182,0.0,0.0,1.1393201351165771,0.0,0.0,0.0,1.7326477766036987,0.3273593485355377,1.5931031703948975,0.9600033760070801
3223,0.0,0.0,0.0,0.304534375667572,0.25434088706970215,0.19566524028778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7285496592521667,0.0,0.8248042464256287,0.32706767320632935,0.0,0.06339872628450394,0.8921908736228943,0.7972580194473267,1.1919775009155273,1.7297261953353882,0.0,1.2631840705871582,0.0,0.0,1.131503939628601,0.0,0.0,0.0,1.6425014734268188,0.31339120864868164,1.5225443840026855,0.9081982374191284
3224,0.0,0.0,0.0,0.2927563488483429,0.2833760678768158,0.16316181421279907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772087216377258,0.0,0.7897948026657104,0.2986949682235718,0.0,0.031821586191654205,0.8617777824401855,0.7636634707450867,1.1459834575653076,1.628070592880249,0.0,1.2075188159942627,0.0,0.0,1.0680172443389893,0.0,0.0,0.0,1.5867345333099365,0.30196648836135864,1.469588041305542,0.8634918332099915
3225,0.0,0.0,0.0,0.26989874243736267,0.27838051319122314,0.1705900877714157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6262937784194946,0.0,0.7687861919403076,0.28792834281921387,0.0,0.01000405102968216,0.8532476425170898,0.726803719997406,1.1111451387405396,1.572482943534851,0.0,1.1586040258407593,0.0,0.0,1.0124716758728027,0.0,0.0,0.0,1.5227168798446655,0.2818358242511749,1.4197852611541748,0.8561607599258423
3226,0.0,0.0,0.0,0.27162009477615356,0.268064945936203,0.17165373265743256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978714823722839,0.0,0.7397139668464661,0.2863622307777405,0.0,0.021776612848043442,0.8184345960617065,0.7145482301712036,1.0856688022613525,1.530523419380188,0.0,1.1260473728179932,0.0,0.0,0.9787184000015259,0.0,0.0,0.0,1.4913060665130615,0.29297053813934326,1.3735156059265137,0.835821270942688
3227,0.0,0.0,0.0,0.26153260469436646,0.28508567810058594,0.1956445425748825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172577142715454,0.0,0.7741554379463196,0.280657559633255,0.0,0.0,0.8796085715293884,0.7410236597061157,1.1364734172821045,1.5961031913757324,0.0,1.1759369373321533,0.0,0.0,0.9912326335906982,0.0,0.0,0.0,1.5454342365264893,0.29279646277427673,1.4200711250305176,0.8895569443702698
3228,0.0,0.0,0.0,0.2871418595314026,0.27170076966285706,0.16968554258346558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361907720565796,0.0,0.7626117467880249,0.272333025932312,0.0,0.049193933606147766,0.8485223054885864,0.7305960655212402,1.1259393692016602,1.5675450563430786,0.0,1.1616522073745728,0.0,0.0,1.005221962928772,0.0,0.0,0.0,1.5361855030059814,0.29924270510673523,1.413597822189331,0.8585571050643921
3229,0.0,0.0,0.0,0.27811768651008606,0.27734676003456116,0.1774539351463318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945958495140076,0.0,0.7574890851974487,0.26237204670906067,0.0,0.02713756635785103,0.8677629232406616,0.7135266661643982,1.0923670530319214,1.5633699893951416,0.0,1.136610746383667,0.0,0.0,0.9666306376457214,0.0,0.0,0.0,1.4958702325820923,0.3026326596736908,1.419049620628357,0.8817096948623657
3230,0.0,0.0,0.0,0.2902666926383972,0.273355633020401,0.17491228878498077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6001914739608765,0.0,0.7513508200645447,0.2588316798210144,0.0,0.049734167754650116,0.8492861986160278,0.707682728767395,1.0983057022094727,1.5432454347610474,0.0,1.1371351480484009,0.0,0.0017078258097171783,0.9632176756858826,0.0,0.0,0.0,1.4975223541259766,0.3080156445503235,1.408339023590088,0.8706674575805664
3231,0.0,0.0,0.0,0.27142757177352905,0.28380152583122253,0.20464536547660828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5986359715461731,0.0,0.7326990365982056,0.2589441239833832,0.0,0.02697972021996975,0.8885244131088257,0.7148064374923706,1.117685079574585,1.5748772621154785,0.0,1.1509065628051758,0.0,0.0,0.9690026044845581,0.0,0.0,0.0,1.5222702026367188,0.31739288568496704,1.4467618465423584,0.914801299571991
3232,0.0,0.0,0.0,0.2839888632297516,0.26874998211860657,0.19772633910179138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045604348182678,0.0,0.71567302942276,0.27129697799682617,0.0,0.054571930319070816,0.8625613451004028,0.6919724345207214,1.0846638679504395,1.543503761291504,0.0,1.1337435245513916,0.0,0.0,0.9669435024261475,0.0,0.0,0.0,1.4981184005737305,0.3236367702484131,1.4248793125152588,0.8772485256195068
3233,0.0,0.0,0.0,0.2917674481868744,0.28225284814834595,0.21788041293621063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.614225447177887,0.0,0.7292739152908325,0.2584608793258667,0.0,0.0258617140352726,0.8891661167144775,0.7008702754974365,1.0960274934768677,1.557747721672058,0.0,1.147547960281372,0.0,0.0,0.9661844968795776,0.0,0.0,0.0,1.514272928237915,0.3275577425956726,1.4414944648742676,0.8961911797523499
3234,0.0,0.0,0.0,0.2873210906982422,0.29721492528915405,0.23874415457248688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6725929379463196,0.0,0.7995575666427612,0.2777719497680664,0.0,0.07161186635494232,0.920671284198761,0.7398173809051514,1.1958544254302979,1.6924293041229248,0.0,1.2247604131698608,0.0,0.0,1.0301681756973267,0.0,0.0,0.0,1.587874174118042,0.36136114597320557,1.5286686420440674,0.9497019052505493
3235,0.0,0.0,0.0,0.2577102482318878,0.30528414249420166,0.2536587715148926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744733452796936,0.0,0.7848601341247559,0.2624620795249939,0.0,0.04507119208574295,0.930850625038147,0.7381110191345215,1.1830328702926636,1.686169147491455,0.0,1.2171696424484253,0.0,0.0,1.0237900018692017,0.0,0.0,0.0,1.57451593875885,0.34640228748321533,1.5050344467163086,0.9536780714988708
3236,0.0,0.0,0.0,0.3050420582294464,0.2762115001678467,0.22312724590301514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800340414047241,0.0,0.8093400001525879,0.31212854385375977,0.0,0.026469601318240166,0.8986563682556152,0.756729245185852,1.1929490566253662,1.706308364868164,0.0,1.2489386796951294,0.0,0.0,1.0574684143066406,0.0,0.0,0.0,1.5823571681976318,0.3261776268482208,1.4886621236801147,0.9250680208206177
3237,0.0,0.0,0.0,0.30451589822769165,0.258675217628479,0.20023180544376373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593605279922485,0.0,0.7843518257141113,0.3009604811668396,0.0,0.05397278070449829,0.8818994164466858,0.7311179041862488,1.1629152297973633,1.6650497913360596,0.0,1.1820834875106812,0.0,0.0,1.032067060470581,0.0,0.0,0.0,1.5817453861236572,0.3388480544090271,1.4494824409484863,0.9122452139854431
3238,0.0,0.0,0.0,0.3169947862625122,0.29416942596435547,0.21932122111320496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7017582058906555,0.0,0.8455107808113098,0.30377352237701416,0.0,0.010581277310848236,0.9037436246871948,0.7511559724807739,1.2145087718963623,1.729872703552246,0.0,1.2160472869873047,0.0,0.0,1.0391408205032349,0.0,0.0,0.0,1.6191339492797852,0.32968419790267944,1.5176197290420532,0.9625377655029297
3239,0.0,0.0,0.0,0.27982571721076965,0.25810885429382324,0.21107740700244904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806332468986511,0.0,0.8015680313110352,0.2832489013671875,0.0,0.06892261654138565,0.8890621662139893,0.7742292881011963,1.1907570362091064,1.7136121988296509,0.0,1.2276935577392578,0.0,0.0,1.0591838359832764,0.0,0.0,0.0,1.6281518936157227,0.3589412569999695,1.5033273696899414,0.9392377734184265
3240,0.0,0.0,0.0,0.26029807329177856,0.27524781227111816,0.21560855209827423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588210463523865,0.0,0.7920277118682861,0.27341070771217346,0.0,0.03169820457696915,0.8719441890716553,0.7585572004318237,1.1850039958953857,1.6842997074127197,0.0,1.2149516344070435,0.0,0.0,1.0167728662490845,0.0,0.0,0.0,1.591553807258606,0.35077372193336487,1.4725035429000854,0.9474583864212036
3241,0.0,0.0,0.0,0.25343936681747437,0.19954198598861694,0.17513376474380493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218336820602417,0.0,0.7450588345527649,0.25873246788978577,0.0,0.11419592797756195,0.8608254194259644,0.6690479516983032,1.1169703006744385,1.59987473487854,0.0,1.164867877960205,0.0,0.0,0.9630499482154846,0.0,0.0,0.0,1.4982056617736816,0.28900429606437683,1.4154738187789917,0.9341314435005188
3242,0.0,0.0,0.0,0.31774330139160156,0.2624099552631378,0.1801571398973465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821877360343933,0.0,0.8111208081245422,0.2917599678039551,0.0,0.06766530871391296,0.8781526684761047,0.7779488563537598,1.2034746408462524,1.659919023513794,0.0,1.234372615814209,0.0,0.0,1.0337191820144653,0.0,0.0,0.0,1.6100245714187622,0.35505589842796326,1.4858616590499878,0.9601132273674011
3243,0.0,0.0,0.0,0.28525570034980774,0.2786228656768799,0.19633881747722626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607862710952759,0.0,0.8064502477645874,0.27608615159988403,0.0,0.02376902662217617,0.89317786693573,0.7846556901931763,1.2205606698989868,1.6907742023468018,0.0,1.256347417831421,0.0,0.0,1.0270326137542725,0.0,0.0,0.0,1.6206927299499512,0.3418635129928589,1.4824976921081543,0.9859565496444702
3244,0.0,0.0,0.0,0.2936055660247803,0.2983222007751465,0.2074662446975708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7173932194709778,0.0,0.8507161140441895,0.2984946668148041,0.0,0.06181085854768753,0.908889889717102,0.8314958810806274,1.284274697303772,1.7475805282592773,0.0,1.2971036434173584,0.0,0.0,1.0890824794769287,0.0,0.0,0.0,1.6830155849456787,0.3656191825866699,1.5540940761566162,1.0220496654510498
3245,0.0,0.0,0.0,0.28685739636421204,0.30761951208114624,0.20748838782310486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7116163969039917,0.0,0.8394827842712402,0.27696943283081055,0.0,0.05517331883311272,0.9145207405090332,0.8231027722358704,1.2867472171783447,1.755609154701233,0.0,1.3049426078796387,0.0,0.0,1.0876214504241943,0.0,0.0,0.0,1.677404522895813,0.3496549725532532,1.5609493255615234,1.0293753147125244
3246,0.0,0.0,0.0,0.2819063365459442,0.2977081537246704,0.2118859589099884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230871915817261,0.0,0.8099422454833984,0.27609163522720337,0.0,0.077252596616745,0.9155381917953491,0.8118152618408203,1.2696579694747925,1.743391513824463,0.0,1.3155052661895752,0.0,0.0,1.1064345836639404,0.0,0.0,0.0,1.6571660041809082,0.3538052439689636,1.5637788772583008,1.0152502059936523
3247,0.0,0.0,0.0,0.3015080690383911,0.3111659586429596,0.21507292985916138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545140981674194,0.0,0.8497502207756042,0.2786719799041748,0.0,0.0765659511089325,0.9587887525558472,0.8449016809463501,1.316136121749878,1.8158063888549805,0.0,1.3702903985977173,0.0,0.0,1.1335159540176392,0.0,0.0,0.0,1.733579158782959,0.3540545701980591,1.6329381465911865,1.0682690143585205
3248,0.0,0.0,0.0,0.2885585427284241,0.268511027097702,0.19574972987174988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258747220039368,0.0,0.8223317861557007,0.27737700939178467,0.0,0.11139611899852753,0.9234262108802795,0.7995272874832153,1.277771234512329,1.767347812652588,0.0,1.3230781555175781,0.0,0.0,1.1216531991958618,0.0,0.0,0.0,1.6633617877960205,0.33466842770576477,1.5763468742370605,1.0128735303878784
3249,0.0,0.0,0.0,0.28331243991851807,0.2938791513442993,0.21642553806304932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338910698890686,0.0,0.8285691738128662,0.2758692502975464,0.0,0.07350002229213715,0.9418479204177856,0.8126153945922852,1.283970594406128,1.7622573375701904,0.0,1.3244960308074951,0.0,0.0,1.1025537252426147,0.0,0.0,0.0,1.681731104850769,0.3437144458293915,1.5949041843414307,1.0316944122314453
3250,0.0,0.0,0.0,0.27357321977615356,0.29696333408355713,0.21886050701141357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7370810508728027,0.0,0.8268575668334961,0.26962989568710327,0.0,0.06919929385185242,0.9352155923843384,0.819469690322876,1.2955186367034912,1.7746206521987915,0.0,1.335886001586914,0.0,0.0,1.1142539978027344,0.0,0.0,0.0,1.691589117050171,0.339751660823822,1.593475341796875,1.040616512298584
3251,0.0,0.0,0.0,0.2905937433242798,0.30557915568351746,0.23095247149467468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556607723236084,0.0,0.811477780342102,0.26868775486946106,0.0,0.10458992421627045,0.9539963006973267,0.8140711784362793,1.3079290390014648,1.8049700260162354,0.0,1.3399745225906372,0.0,0.0,1.1281112432479858,0.0,0.0,0.0,1.706057071685791,0.34068354964256287,1.620326280593872,1.0593782663345337
3252,0.0,0.0,0.0,0.2777543067932129,0.27499526739120483,0.21042703092098236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718345046043396,0.0,0.782439112663269,0.26712432503700256,0.0,0.11374569684267044,0.9236225485801697,0.7879098653793335,1.2646572589874268,1.7545502185821533,0.0,1.297681450843811,0.0,0.0,1.0876144170761108,0.0,0.0,0.0,1.6480363607406616,0.33794909715652466,1.558443307876587,1.0151737928390503
3253,0.0,0.0,0.0,0.27015870809555054,0.2780648171901703,0.20546779036521912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113823294639587,0.0,0.7908999919891357,0.25501590967178345,0.0,0.09649737924337387,0.9125946164131165,0.7978808879852295,1.2807655334472656,1.74360990524292,0.0,1.29801344871521,0.0,0.0,1.089669108390808,0.0,0.0,0.0,1.6708319187164307,0.33997631072998047,1.5640571117401123,1.0290515422821045
3254,0.0,0.0,0.0,0.25793951749801636,0.2863040268421173,0.20473717153072357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7158989310264587,0.0,0.7881567478179932,0.2452014684677124,0.0,0.10003087669610977,0.9203302264213562,0.7834892272949219,1.2737761735916138,1.7279975414276123,0.0,1.303924560546875,0.0,0.0,1.085158348083496,0.0,0.0,0.0,1.6591155529022217,0.32537347078323364,1.571336030960083,1.0323671102523804
3255,0.0,0.0,0.0,0.26357027888298035,0.27186399698257446,0.19964687526226044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7183157801628113,0.0,0.7876432538032532,0.24737223982810974,0.0,0.11731582880020142,0.9185917377471924,0.7741038799285889,1.2552242279052734,1.7294433116912842,0.0,1.2974343299865723,0.0,0.0,1.0787818431854248,0.0,0.0,0.0,1.6429959535598755,0.3233327269554138,1.563970923423767,1.0164990425109863
3256,0.0,0.0,0.0,0.2452329397201538,0.30358678102493286,0.2077587991952896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035186290740967,0.0,0.8047099113464355,0.25013431906700134,0.0,0.06679292023181915,0.9430288076400757,0.778141975402832,1.2598707675933838,1.7449743747711182,0.0,1.3327603340148926,0.0,0.0,1.0591676235198975,0.0,0.0,0.0,1.6311241388320923,0.304782509803772,1.565906047821045,1.0383095741271973
3257,0.0,0.0,0.0,0.2527691721916199,0.26941120624542236,0.15665298700332642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6505602598190308,0.0,0.7662267684936523,0.24136871099472046,0.0,0.10560664534568787,0.9138625860214233,0.755544126033783,1.2024787664413452,1.7132141590118408,0.0,1.2318921089172363,0.0,0.0,1.0220081806182861,0.0,0.0,0.0,1.6157995462417603,0.33270740509033203,1.4827766418457031,0.9691211581230164
3258,0.0,0.0,0.0,0.23584358394145966,0.30068135261535645,0.1879148632287979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660632312297821,0.0,0.7622277736663818,0.21773794293403625,0.0,0.057625457644462585,0.9121412634849548,0.7458533048629761,1.184503197669983,1.664501428604126,0.0,1.2508443593978882,0.0,0.0,1.003193736076355,0.0,0.0,0.0,1.5661373138427734,0.29962876439094543,1.517514705657959,0.9929039478302002
